index,product,category,sub_category,brand,sale_price,market_price,type,rating_clean,description,sale_price_original,sale_price_capped,discount_pct
365,"Adult Cat Food Pocket Tuna 7 kg + Wet Meal Tuna In Jelly, for Adult Cat 1.02 kg","Kitchen, Garden & Pets",Pet Food & Accessories,Whiskas,1986.6,2220.0,Pet Meals & Treats,4.3,"High Quality Ingredients 
Wholegrain Cereals (Corn, Rice, Wheat) - Corn Gluten Meal - Poultry & Poultry By-products - Soy Bean Products (Full-fat Soy Bean, Soy Bean Meal) - Palm Stearin - Ocean Fish - Wheat Flour - Minerals - Iodised Salt - Vitamins - Taurine - Soy Oil - Methionine - Food Colouring -Preservatives - Flavour
  How to Use  Easy-to-open pouch. Whiskas understands what your cat naturally needs and loves. Thats why the Whiskas Wet Meal (Adult - Cat Food) Tuna in Jelly pouches are tasty and contain the same nutrition you have come to expect. Each pouch contains 100 per cent complete and balanced cat food with succulent meaty pieces to help you provide care for your cat",1986.6,1986.6,10.513513513513518
399,Steel Belly Shape Storage Dabba/ Container Set With PP Lid - Silver & Blue,"Kitchen, Garden & Pets",Steel Utensils,Jensons,219.0,995.0,Steel Storage Containers,3.8,"Jensons Stainless Steel Belly Puri Dabba/storage containers are made with high-quality stainless steel. This storage container features with beautiful mirror polish design which is easy to clean and maintain for timeless kitchen style. This container is essential to any kitchen and is versatile, space-saving and stylish. These are sturdy and durable, taking care of your food and ingredients for a long time. Use the containers to store kitchen ingredients like spices, lentils and grains, cookies and other kitchen staples.",219.0,219.0,77.98994974874371
403,Svachh DLX Alpha Steel Outer Lid Pressure Cooker (20247),"Kitchen, Garden & Pets",Cookware & Non Stick,Prestige,2060.0,2290.0,Pressure Cookers,3.3,"The Prestige Dlexue Alpha Svachh pressure cookers are made using the best quality stainless steel, which makes it perfect for any kitchen. Its unique Alpha base is designed for even distribution of heat and is also induction compatible. What's more, it also features built-in safety mechanisms in the form of pressure indicators, safety plug and controlled gaskets release system. Also, the scachh lid contains any spillage that might occur during the course of cooking, keeping your kitchen cleaner and safer than ever before. So, go ahead and bring home the Deluxe Alpha Svachh stainless steel pressure cooker, it's yet another Prestige product you can trust.",2060.0,2060.0,10.04366812227074
410,Chai/Stainless Steel Cups - For The Love Of Tea,"Kitchen, Garden & Pets",Crockery & Cutlery,Hot Muggs,395.0,395.0,"Cups, Mugs & Tumblers",4.0,This Lovely High Gloss Design in stainless steel with typographic design expressions for the Love Of Tea. The mugs have gloss reflections which add that extra style and distinctness to the product. It is ideal for gifting and adding that touch of style for elite homes/offices.,395.0,395.0,0.0
414,"Plastic Insulated Jr Casserole For Roti/Chapati Gift Set - White, Regalia","Kitchen, Garden & Pets",Flask & Casserole,Milton,739.0,910.0,Casserole,3.5,"Bring home this Milton casserole and dig right into a tasty meal without waiting. Eating hot and fresh food is everyones desire and this casserole with a stainless steel interior and plastic outer body retains heat effectively for long periods of time. The double-walled insulation lets you say goodbye to the lengthy process of heating each item before consumption. Moreover, its charming aesthetics make it an ideal gifting solution for any occasion.",739.0,739.0,18.791208791208792
417,"Water Flask - Insulated Thermosteel, Flip Lid , Silver","Kitchen, Garden & Pets",Flask & Casserole,Milton,879.0,1095.0,Vacuum Flask,4.2,This Insulated double walled vacuum water flask is designed for maximum temperature retention that keeps your favourite drinks hot/cold without altering their temperatures for a prolonged period of time. It will keep your drinks just the way you need them throughout the day. The taste and nutritive value of the drinks remain intact for a long time making the flasks very appropriate choice for storing beverages.,879.0,879.0,19.726027397260275
422,Coconut Braker - Big,"Kitchen, Garden & Pets",Kitchen Accessories,Kvg,129.0,169.0,Kitchen Tools & Other Accessories,3.0,This tool for easily breaking coconut without spilling water in surroundings. Body is made of plastic with a heavy metal bar in the middle. Easy to clean.,129.0,129.0,23.66863905325444
425,"Stainless Steel Water Bottle - Blue, BB506 3","Kitchen, Garden & Pets",Storage & Accessories,DP,249.0,470.0,Water & Fridge Bottles,3.9,"This blue coloured water bottle, made of stainless steel, is specially designed with a vacuum seal that prevents leakage. It is durable and lightweight. The slim design fits into most standard auto cup holders, making it perfect for long car rides and bags. The wide mouth of the bottle helps easy filling and also fits ice cubes.",249.0,249.0,47.02127659574468
434,"Steel Storage/Lunch Container- No.1, Blue, Klip It","Kitchen, Garden & Pets",Steel Utensils,Joyo Steel,79.0,119.0,Steel Storage Containers,3.1,"Joyo Klip It Stainless steel container comes with easy locking. These containers are made from high quality non-magnetic stainless steel body. Joyo Klip It container has odourless lid cover with food-grade silicone seal (gasket) in lid & has all 4 sides locks which ensure airtight containers for keeping food fresh, 100% leak-proof containers for keeping food from spilling, stackable design for easily storing the containers on top of each other and the pioneering clip mechanism. Take this container to the office, school, camping or hiking.",79.0,79.0,33.61344537815126
441,Imperial Desert Set - Aqua Leaves,"Kitchen, Garden & Pets",Crockery & Cutlery,Cello,419.0,625.0,Plates & Bowls,2.8,"The fusilli spiral on the wooden spoon is just right. We will not guarantee the effect to replicate with any other bakeware. As it is made of borosilicate glass, our bakeware can handle temperature as high as 300 degree Celsius. So you can use them to make a lot of things.",419.0,419.0,32.96
442,Solitaire Storage Transparent Pet Container Set - Green Lid,"Kitchen, Garden & Pets",Storage & Accessories,Steelo,409.0,969.0,Containers Sets,4.2,"These Steelo storage containers are made from high-quality plastic for everyday use. It seals the food effectively and has an easily stackable design for smart storage. The multipurpose airtight storage containers come with an attractive design, a food-grade quality that makes it hygienic for food use. It has a freezer without a lid, strong and durable body for longevity.",409.0,409.0,57.791537667698655
447,Borosilicate Glass Rectangular Food Container With Green Lid,"Kitchen, Garden & Pets",Storage & Accessories,BB Home,209.0,339.0,Containers Sets,3.9,"These BB Home borosilicate food storage containers are crafted and manufactured to bring the best of the quality, clarity in glass and shine for elegance. These borosilicate food containers are very superior in quality with high wall thickness and with a heavy bottom to flaunt your style and elegance to your guest at the first impression. These containers are manufactured with high precision to ensure no wobbling on the rim or bottom of the glass. These are 100% food grade and dishwasher safe. These are airtight borosilicate container with high-quality gasket fitted on the lid to ensure freshness of food stored inside. It can withstand up to 400 degrees temperature. It can be used in the microwave, OTG/Oven or even it can be placed inside the electric cooker to cook your delicious food. These borosilicate containers come with coloured lids which are 100% food grade and BPA free. These containers are freezer safe as well. These food storage containers can be used to store fresh food and even leftovers so that, you can re-heat anytime without the hackles of using multiple containers. Even, these can be used as tiffin boxes for light bites.BB Home products are always high quality and at a very competitive price compared to other branded products in the market. So, when you get the best or better than the brands available in the market at a lower cost, definitely you save money and get the best quality product for your use.a lower cost, definitely you save money and get the best quality product for your use.",209.0,209.0,38.34808259587021
459,Water/Juice Glass Tumbler - Volvic 3303,"Kitchen, Garden & Pets",Crockery & Cutlery,Roxx,425.0,425.0,Glassware,4.0,"Roxx tumblers are available in different designs, shapes, sizes, and materials. Each piece is durable and is made using premium quality to suit your needs. These glasses are strong, durable and fit for serving at parties or can be used at home for daily use.",425.0,425.0,0.0
462,Ivory Glass Bottle - Orange & Yellow Floral,"Kitchen, Garden & Pets",Storage & Accessories,Treo,190.0,190.0,Water & Fridge Bottles,3.9,"Glass has almost zero rates of chemical interaction thus ensures strength, aroma and flavour. Exclusive airtight, leak resistant lid safeguards from spoilage and bacteria.It is ideal for storing milk, juice, water, lassi, cold coffee etc. Treo by Milton is synonymous with elegant and utilitarian glassware, handpicked from the finest furnaces in the world. Created with the perfect cuts to suit Indian tastes, these glass items are made to keep your guests talking while being functional additions to your home.",190.0,190.0,0.0
464,Dog Treats - Diced Chicken,"Kitchen, Garden & Pets",Pet Food & Accessories,Chip Chops,195.0,195.0,Pet Meals & Treats,4.3,"Chip Chop Diced Chicken is made of fresh meat. They are carefully prepared to provide a pure, tasty and highly digestible snack. Chip Chop has goodness with nutritional benefits for your pets well being. Chip Chops are suitable for feeding as a snack, or a reward to show your pet love.",195.0,195.0,0.0
